text,label,words
Proszę o interpretację badania TK zatok. Przewlekły nieżyt nosa i zatok. Zatoki czołowe bardzo słabo rozwinięte. Pozostałe zatoki poboczne nosa prawidłowo rozwinięte. Niewielkie przyścienne zgrubienia błony śluzowej w zakresie zachylkow zebodolowych obu zatok szczekowych. Po stronie prawej widoczna niewielka komórka podoczolowa o charakterze zmiany rozwojowej. Dyskretne lewostronne skrzywienie przegrody nosa. Ograniczenie kostne zatok pobocznych nosa bez cech destrukcji. Z góry dziękuję,Medyczne-diagnoza,61
"Witam,w opisie TK zatok nie ma istotnych nieprawidłowości.Opisane są nie w pełni rozwinięte zatoki czołowe i komórka podoczodołowa Hallera, które są po prostu odmiennościami anatomicznymi budowy zatok. Niewielkie przyścienne zgrubienia błony śluzowej w zakresie zachyłków zębodołowych zatok szczękowych świadczyć mogą o reakcji błony śluzowej zatok na stan zapalny.PozdrawiamAlicja Koszel-Orłowskaspecjalista otorynolaryngolog",Medyczne-diagnoza,55
"Witam, niewielki przerost jednego migdałka, zwłaszcza taki, który jest od długiego czasu nie jest powodem do niepokoju. Należy obserwować wielkość migdałka i w przypadku jego jednostronnego powiększania zgłosić się do laryngologa.pozdrawiamAlicja Koszel-Orłowskaspecjalista otorynolaryngolog",Medyczne-diagnoza,36
"Mam ogromny problem z przelykaniem, jednak nie chodzi tylko o posiłek, ale także śline. Towarzyszy mi uczucie scisnietego gardła, odczuwam ból fizyczny zwłaszcza z lewej strony gardła wzdłuż szyji. W okolicy grdyki czuje jakby mi coś zalegalo, uciskalo a czasami nawet buzowalo. Mam wrażenie jakby doszło do jakiegoś uszkodzenia,pęknięcia,przesunięcia jakiś chrzesci jednak nie mam pojęcia jaki moglby być tego powód.Nie doznalam żadnych urazów w okolicy szyji.Bardzo proszę o poradę.",Medyczne-diagnoza,69
"Witam, trzeba niezwłocznie udać się do laryngologa. Przyczyny takiego stanu mogą być różne.  Jednakże trzeba bezwzględnie  wykluczyć i to jak najszybciej  tzw nagłą głuchotę. Niezwłoczne wdrożenie leczenia  w takim przypadku daje większą szansę na  odzyskanie słuchu w uchu  które przestało słyszeć. Po wykluczeniu tej poważnej  przyczyny można dopiero zająć się leczeniem  innych powodów niedosłuchu i dzwonienia w uchu.Pozdrawiam Cię serdecznie Alicja Koszel-OrłowskaSpecjalista otorynolaryngolog",Medyczne-diagnoza,65
"Miałem przewlekłe zapelenie migdałków w marcu miałem zabieg usunięcia migdałków. Przed zabiegiem jak i po mam nadzieję gardle białą wydzielinę która spływa nieustannie, gardła jest zaczerwienione ale nie boli. Jak to wyleczyć?Dodam że zmiany skórne i pieczenie występują również na członku.",Medyczne-diagnoza,42
"Starsza osoba, która od ma wiele chorób współistniejacych miedzy innymi nadciśnienie, na początku roku chorowala na półpasiec. Teraz od jakiegoś czasu na języku utrzymuje się biały nalot, skarży się na brak apatetu i nieodczuwanie smaków oraz nawracajace bóle głowy. Proszę o poradę jak można pomóc? Czy może być to grzybica języka?",Medyczne-diagnoza,51
"Zatoka szczękowa lewa i prawa powietrzne z przyścienne zgrubiałą śluzówką głównie w dolnych częściach do 3 mm po stronie prawej i 4 mm po stronie lewej; lejki sitowia : po stronie prawej drożny , po lewej niedrożny (zamknięty przez zgrubiałą śluzówkę ). Kompleks ujściowo -przewodowy prawy drożny , lewy niedrożny w odrębnie lejka sitowia . Czy od tego mogą występować bóle głowy, zawroty, ciemno przed oczami,stan podgorączkowy ?",Medyczne-diagnoza,68
"Mała kulka w miejscu na kolczyk w uchu. Pojawiła się nie wiem skąd, nie boli. Nigdy nie przekuwałem uszu. Po jednodniowym noszeniu słuchawek które naciskały na ucho ta kulka się powiększyła i trzyma się tak już sporo czasu. Czy to może być jakaś groźna choroba?",Medyczne-diagnoza,45
Czy zatkane ucho i ból na dole i zielony wyciek z ucha już świadczą o zapaleniu? Czy może się obyć bez wizyty u lakarza i antybiotyku ? Wyleczylam nie cały miesiąc temu jedno ucho.,Medyczne-diagnoza,34
Witam.Dolegliowści jakie Pan/Pani opisuje tworzą obraz przewlekłego zapalenia zatok. Po zbadaniu pacjent otrzymuje leczenie farmakologiczne a także do rozważenia jest leczenie operacyjne. Zalecam również wykonać konsultację alergologiczną. Pozdrawiam Katarzyna Bitowska,Medyczne-diagnoza,31
"Zapraszam na badanie endoskopowe. Po jego wykonaniu ustalimy plan leczenia. Jest prawdopodobne, że ma Pan obrzęk ujść zatok. Nie bez znaczenia jest też fakt, że organizm jest mocno osłabiony po licznej antybiotykoterapii.",Medyczne-diagnoza,32
"Przyczyn może być wiele. Bez dokładnego wywiadu oraz badania nie jestem w stanie postawić diagnozy. Wygląda na napięciowe problemy i być może dobry fizjoterapeuta, który zajmie się kręgosłupem szyjnym oraz zwolnienie tempa życia, poprawa nastroju, wyeliminuje problemy. Oczywiście to tylko moja intuicja i nic poza tym. Nawet nie wiem ile ma pani lat oraz co pani robi na codzień. Nie jest moją intencją uspokoić panią. Diagozować trzeba się jak najszybciej. Zapraszam na wizytę.",Medyczne-diagnoza,73
"Moja córka choruje na AZS (ma 8 lat). Od około dwóch lat jej leczenie opiera się na stosowaniu maści Cutivate i Protopic. Czy te leki/ maści są zaliczane do leków obniżających odporność? Czy to, że co jakiś czas stosuję ten zestaw u córki zagraża jej w obecnej epidemii koronawirusa i zalicza do grupy ryzyka?",Medyczne-diagnoza,54
Witam. Mam problem z czopami retencyjnymi migdalkow. Leczylam sie kilka lat antybiotykami. Nie stac mnie na prywatna operacje. Ale czy jak przyjde do panstwa bedzie mozliwosc dostania skierowania na ewentualna operacje na nfz?,Medyczne-diagnoza,33
"W szczególności takrolimus, czyli składnik leku Protopic może wpływać na odporność jeżeli jest stosowany ogólnie, czyli np. doustnie. Okresowe i tylko miejscowe stosowanie tych leków zgodnie z zaleceniem lekarza nie wpływa na odporność i powinno być kontynuowane w czasie epidemii Koronawirusa.",Medyczne-diagnoza,41
"Mama bierze trzy różne leki od nadciśnienia axtil, nebilet rano ,a wieczorem lercan i źle się czuje po nich. Czy któryś z tych leków można odstawić, może jest ich za dużo. Jest w trakcie odstawienia oksazepan. Dziękuję.",Medyczne-diagnoza,37
"Zarówno zmiana leków stosowanych z powodu nadciśnienia tętniczego, jak i odstawianie Oxazepamu wymaga nadzoru lekarskiego.W przedstawionym przypadku złe samopoczucie może wynikać z odstawiania Oxazepamu.Jest to lek, który przy długotrwałym stosowaniu prowadzi do uzależnienia i podczas zmniejszania stosowanej dawki mogą pojawić się objawy abstynencyjne w tym również złe samopoczucie.",Medyczne-diagnoza,50
Może byś też refluks zoładkowo przełykowo -krtaniowy . Wynik badania wycinka powinien wyjasnić sprawę . Można wdrozyć leki przeciwrefluksowe i czekać na wynik obserwując czy nie nastąpi poprawa po lekach,Medyczne-diagnoza,30
Jestem mamą karmiąca i zmagam się z owsikami próbowałam już domowych sposobów boję się czegoś z leków wsiąść bo karmię objawia się co dwa miesiące i tak już przez 6 miesięcy co mogę zrobić tylko ja z domowników mam ten problem zaraziłam się od siostry dzieci,Medyczne-diagnoza,46
Witam. Trudno ocenić sytuację na odległość. Jeśli zmiana w krtani wymaga oceny histopatologicznej to należy pobrać wycinek. Jeśli w krtani nie ma przyczyny chudnięcia to musi Pana poprowadzić w diagnostyce lekarz rodzinny bo przyczyn może być wiele. Pozdrawiam. Życzę szybkiego wyjaśnienia problemu. Katarzyna Bitowska,Medyczne-diagnoza,44
"Witam!Rozumiem Państwa niepokój! Wstepnie diagnozę  można wysunąć po zebraniu wywiadu i zbadaniu pacjenta. Poniewaz pacjenta nie badałem, nie moge sie wypowiedzieć co do diagnozy. Natomiast bezwzględnie trzeba wykluczyć sprawy onkologiczne.Pozdrawiam",Medyczne-diagnoza,32
"Tato Pani jest w kontroli  laryngologa i bardzo dobrze. Nie zawsze, po zbadaniu pacjenta znamy przyczynę dolegliwości, myślę, że po kolejnych krokach diagnostycznych, które zaleca lekarz znajdziecie  przyczynę  chrypki :) i rozpoczniecie  celowane leczenie.",Medyczne-diagnoza,34
"Od dwóch tygodni mam krwawienia z nosa, głównie rano. Jakie badania z krwi wykonać do diagnostyki? PS: Mam chorobę Addisona i pozostałości guza przysadki - byłam operowana endoskopowo w marcu 2019.",Medyczne-diagnoza,31
"Ustalenie przyczyny krwawienia wymaga zebrania wywiadu oraz zbadania pacjenta.Przed konsultacja lekarską można dokonać pomiaru ciśnienia tetniczego.Warto przygotować listę stosowanych leków, również tych dostępnych bez recepty. Badania laboratoryjne w tym wypadku zwykle obejmuja poczatkowo: pełną morfologię z rozmazem manualnym, INR oraz APTT.",Medyczne-diagnoza,43
"Mam taki problem, nie wiem czy natury lekarskiej ale ostatnio zle odmierzam odleglosc. Mam wrazenie ze cos jest dalwj niz jest naprawde. Zazwyczaj konczy sie na uderzeniem w palec albo nalaniu za duzo wody do czajnika ale teraz czara goryczy sie przelala...kładac sie na łozko myslalam ze sciana jest dalej, niestety moja glowa bardzo blisko sie z nia spotkala, tak blisko ze poczułam to w dole szyi. Czy to moze byc cos powaznego?",Medyczne-diagnoza,73
"Dzień dobry. Proponuje wyjaśnić przyczynę tak silnych dolegliwości jeszcze przed zajściem w ciążę. Najczęściej nie są to zmiany zagrażające życiu ale w ciąży może się Pani niepokoić stanem Swojego zdrowia. Badanie obrazowe tj tomografia komputerowa zatok powinna wyjaśnić Pani problem, natomiast leczenie poprzednio przepisane- steryd donosowy jest dobrym rozwiązaniem w większości przypadków.  Pozdrawiam Katarzyna Bitowska.",Medyczne-diagnoza,55
"Czy u 3 miesięcznego niemowlaka można zrobić badania laryngologiczne. Córka charczy w nosie- gardle po nocy lub po nocnym karmieniu kiedy nie może jej się odbić. Dziurki w nosie ma drożne ( sprawdzałam uciekałam raz jedna raz druga) coś wyraźnie przeszkadza jej w gardle, być może ślina lub ułanie mleko ? Czy to się jakoś leczy ?",Medyczne-diagnoza,57
Lek ten wpływa na płodność u kobiet.Nie powinien być też stosowany w czasie ciąży i karmienia piersią. Nie wpływa natomiast na płodność u mężczyzn i może być nadal stosowany przez męża.,Medyczne-diagnoza,32
"Niektóre niemowlęta wydają takie dżwięki, jeśli nic nie zalega w nosku i gardle a dziecko się dobrze rozwija, oddycha nosem swobodnie, w gardle nic nie zalega to nie należy się tym niepokoić.",Medyczne-diagnoza,32
Bedac na chorobowym z powody przewlekłego zapalenie zatok moge chodzic ? i czy mage wychdzoc na dwór? jak jest przerpowadzona kontrola z zusu z wczasie pansemii?,Medyczne-diagnoza,26
"Lekarz wystawiając zwolnienie chorobowe (ZUS ZLA, dawniej L4) wpisuje odpowiednie zalecenie:1 - powinien leżeć 2 - może chodzić. ZUS lub pracodawca zawsze mogą skontrolować pracownika na zwolnieniu. Powinien przebywać pod wskazanym w zaświadczeniu adresie.",Medyczne-diagnoza,35
Witam. Usg wykonuje się celem oceny tkanek miękkich. Aby ocenić tkankę kostną należy wykonać badanie rtg lub TK. Lekarz konsultujący wystawi Panu/i skierowanie na to badanie jeśli sytuacja tego wymaga.  Pozdrawiam. Katarzyna Bitowska.,Medyczne-diagnoza,33
"Badaniem z wyboru do obrazowania ucha, kości skroniowej jest badanie tomigrafi komputerowej, chyba ze chodzi o obrazowanie tkanek miękkich bądź węzłów chłonnych okolicy zausznej to wtedy wybór pada na usg. Pozdrawiam",Medyczne-diagnoza,31
"Mam problem ze spaniem. Budzę się w nocy bardzo często, czasami nie mogę spowrotem zasnąć na łóżku i idę spać na podłogę czasami nawet na siedząco oparta o łóżko. Dzieje się to od jakiegoś czasu",Medyczne-diagnoza,35
"Przyczyn bezsenności może być bardzo wiele zaczynając od nieprawidłowej higieny snu, poprzez wiele chorób, czy leków, które mogą ją powodować.Taki problem wymaga rozmowy z lekarzem, czasem dodatkowych badań, żeby móc postawić odpowiednią diagnozę.",Medyczne-diagnoza,34
"Dzień dobry. Szansa, że ciało obce, w tym przypadku kawałek kości wypadnie samo oczywiście jest. Istnieje jednak mozliowsc wpadnięcia tego ciała do dróg oddechowych- czego zawsze się obawiamy. Dlatego bardzo proszę o zgłoszenie się do lekarza po pomoc- w tym również zgłoszenie sie do SOR. Pozdrawiam Katarzyna Bitowska",Medyczne-diagnoza,48
"WitamMam pytanie od urodzenia mam problem z krótkiem wedzidziałkiem jezyką przez co mam wadę wymowy.Czy podciecię językaw moim wieku (22 lata) by pomoglo i czy bym mowił prawidłowo?",Medyczne-diagnoza,29
"Proszę o interpretację wyników krwi. GFR >60ml/minCholesterol całkowity 241,7mg /dl Triglicerydy 273mg /dlLDL cholesterol 147mg /dl NIE-HDL cholesterol 202mg /dlRDW-SD 45,8fl. Wiek 42 lata",Medyczne-diagnoza,27
"Dzień dobry. Kilkukrotnie podcinałam wędzidełka osobom w Pana wieku . Pacjenci byli zadowoleni. Jednak nie mogę stwierdzić, że w Pana/ Pani przypadku będzie poprawa, bądź jej nie będzie. Zazwyczaj jest to sprawa indywidualna i należy ją omówić osobiście przed zabiegiem. Pozdrawiam. Katarzyna Bitowska",Medyczne-diagnoza,43
Ma Pan/ Pani hipercholesterolemie mieszana. Konieczne jest włączenie diety i modyfikacja innych czynników  ryzyka choroby niedokrwiennej serca. Proszę o więcej danych żebym mogła pomoc. .... Zdrowych świat Aneta Stachurska,Medyczne-diagnoza,29
"Około miesiąc temu miałam zapalenie górnych dróg oddechowych - bolało gardło, katar, kaszel mokry, złe sampoczucie. Leżałam w łóżku 1,5 tygodnia aż przeszło i już czuję się dobrze. Niestety ciągle mam problemy z zalegającą wydzieliną, zarówno w zatokach jak i w gardle. Z trudem próbuję to odkrztusić. Wydzielina jest zielona i lepka. Poza tym, nie mam żadnych innych objawów i czuję się dobrze. Proszę o rade, co mam zrobić.",Medyczne-diagnoza,69
"Trudno jednoznacznie okreslic przyczyne bolu bez badania.Wydaje sie ,ze najrozsadniej bedzie udac sie do lekarza rodzinnego aby Pania zbadal gdyz w tej okolicy sa wezly chlonne ale tez tarczyca ktora moze bolec podczas jej zapalenia.Badanie lekarskie powino szybko wyjasnc przyczyne dolegliwosci",Medyczne-diagnoza,42
"Niezbedne jest badanie lekarskie. Z opisu może wynikac ze podraznila Pani gardlo i przelyk kwasnymi napojami. Z uwagi na porę roku, Pani alergię może ujawnić się refluks żołądkowo-przelykowy. Moze pomoc IPP.",Medyczne-diagnoza,31
"Zrobiła Pani dużo badań diagnostycznych i już coś wiadomo... Fibromialgia jest trudną chorobą, a jednocześnie sposoby leczenia obejmują różnorodne środki, nie tylko farmakoterapię, choć uważam, że konsultacja w Poradni Leczenia Bólu i PZP mogłyby wnieść nowe rozwiązania. Na pewno leczenie nowoczesnymi preparatami przeciwdepresyjnymi wspomogłoby dalsze postępowanie.",Medyczne-diagnoza,46
"Bardzo duża somatyzacja i niespecyficzne objawy często są maską zaburzeń depresyjnych. Myślę, że należałoby dobrać odpowiednie leki idawki, które złagodzą, a nawet zlikwidują Pana dolegliwości. Tylko potrzebny doświadczony specjalista i duża cierpliwość z Pana strony. Życzę powodzenia.",Medyczne-diagnoza,37
"Od marca jestem po 2 zlamaniach- 3 kość śródstopia,zlamanie z przeciążenia.Był gips i orteza. Leczenie zakończono w połowie lipca. Rtg stopa zrosnieta. Stopa jest cały czas spuchnięta i bardzo boli. Smaruję mascią voltaren ale to nie pomaga. Nie skierowano mnie na rehabilitację. Co robić w takiej sytuacji. Pozdrawiam serdecznie",Medyczne-diagnoza,49
Czy wrośnięty paznokieć może doprowadzić do sepsy lub amputacji jego. Paznokieć wygląda tak średnio przemywam go woda utleniona oraz maścią i moczę nogi w wodzie z szarym mydłem. Lecz jest Górka obok paznokcia czy to groźne czy trzeba się martwić?,Medyczne-diagnoza,40
Mam 23 lata i od jakiegoś czasu odczuwam ból w prawym biodrze po większym wysiłku i dłuższym chodzeniu oraz czuje uczucie cierpnięcia całej nogi. Po odpoczynku ból przechodzi ale po dłuższym chodzeniu wraca. Co to może być?,Medyczne-diagnoza,37
"Objawy cierpnięcia mogą wskazywać na źródło problemu w odcinku lędźwiowym kręgosłupa. Jednak pełny wywiad oraz badanie ortopedyczne oraz badania obrazowe są potrzebne żeby postawić rozpoznanie i wdrożyć leczenie. W razie potrzeby - zapraszam na wizytę. Pozdrawiam, MS",Medyczne-diagnoza,37
"Proszę o pomoc w interpretacji wyników MRI kolanaPoziome uszkodzenie II stopnia MM, dyskretne pęknięcie torebkowe rogu przedniego ML, wiezadlo właściwe rzepki o podwyższonym sygnale, najpewniej na skutek zmian bliznowatych (w 2013 uraz rzepki zszyto troczki podtrzymujące rzepke), Rzepka typu I z cechami lateralizacji, kąt wycięcia miedzyklyciowego 146 stopni, dysplazja bloczka k. udowej typu C, chondrimalacja II/III STOPIEŃ SRU, bliznowate pogrubienie faldu przysrodkowego błony maziowej, przerwienie ciała tłuszczowe go Hoffy, proszę o pomoc, pozdrawiam",Medyczne-diagnoza,74
